issue,rob,sqlq,rows,alus,mult,ldst,cache,bpc,cycles
4,32,128,10,4,1,1,32,2,73513818
4,32,128,10,4,2,2,16,3,73472706
4,32,128,10,4,2,4,16,1,75816269
4,32,128,10,6,1,2,16,3,73466102
4,32,128,10,6,2,1,48,3,72645771
4,32,128,10,6,2,4,16,3,73383828
4,32,128,10,6,2,4,32,3,72398081
4,32,128,20,2,1,4,48,2,70952651
4,32,128,20,2,2,1,16,1,72788706
4,32,128,20,2,2,2,48,3,70464020
4,32,128,20,4,2,1,16,2,71871779
4,32,128,20,4,2,4,16,3,71834441
4,32,128,20,6,1,2,32,2,71638169
4,32,128,20,6,2,1,16,1,72691691
4,32,128,20,6,2,1,32,1,72335593
4,32,128,30,2,1,2,32,1,73878356
4,32,128,30,2,1,2,32,3,75658529
4,32,128,30,4,1,2,48,2,71893362
4,32,128,30,4,1,2,16,3,75624021
4,32,128,30,4,2,1,48,3,73948456
4,32,128,30,4,2,4,48,1,72653968
4,32,128,40,6,1,2,16,3,73567345
4,32,128,50,2,1,1,48,2,74847566
4,32,128,50,2,1,1,32,3,75565147
4,32,128,50,2,2,4,48,3,76595142
4,32,128,50,4,1,1,16,1,76170418
4,32,128,50,4,2,2,16,1,74521536
4,32,128,50,4,2,4,48,3,76723368
4,32,128,50,6,2,1,16,3,75503948
4,32,128,60,2,2,1,48,2,73939104
4,32,128,60,2,2,4,32,1,73137125
4,32,128,60,2,2,4,48,1,72952979
4,32,128,60,4,2,1,48,1,74283829
4,32,128,60,4,2,4,16,1,73265634
4,32,128,60,6,2,2,48,3,75662192
4,32,32,0,0,0,0,0,0,83899345
4,32,32,10,2,2,1,16,3,75503349
4,32,32,10,4,1,4,16,2,73234263
4,32,32,10,4,1,4,16,3,73354511
4,32,32,10,4,2,4,16,2,72415947
4,32,32,10,6,1,2,32,1,78035122
4,32,32,10,6,2,2,48,1,75698044
4,32,32,10,6,2,4,48,1,75589283
4,32,32,20,4,1,2,32,2,71742774
4,32,32,20,4,1,4,16,1,71655538
4,32,32,20,4,1,4,16,3,71332879
4,32,32,20,4,2,1,16,3,72475611
4,32,32,20,4,2,2,32,1,71721854
4,32,32,20,4,2,4,48,3,70407003
4,32,32,30,2,2,1,16,2,74747410
4,32,32,30,2,2,2,32,3,75602021
4,32,32,30,2,2,4,32,1,73624938
4,32,32,30,4,1,1,16,1,76244057
4,32,32,30,4,1,4,32,1,73238917
4,32,32,30,4,1,4,16,3,76113359
4,32,32,30,6,1,2,32,3,74663059
4,32,32,40,4,1,1,32,2,74317098
4,32,32,40,6,2,2,48,1,73002433
4,32,32,40,6,2,2,32,3,73289617
4,32,32,50,2,1,1,16,1,76282534
4,32,32,50,2,1,4,32,2,73855171
4,32,32,50,2,2,1,32,2,77401000
4,32,32,50,4,2,2,32,1,73229556
4,32,32,50,4,2,4,48,2,73428678
4,32,32,50,4,2,4,48,3,76695462
4,32,32,50,6,2,4,48,3,76625678
4,32,32,60,2,2,2,32,1,73441734
4,32,32,60,4,1,1,16,1,76158640
4,32,32,60,4,1,4,48,1,73111001
4,32,32,60,4,1,4,16,2,73952605
4,32,32,60,4,2,1,48,1,74411047
4,32,32,60,4,2,1,48,3,76153138
4,32,96,0,0,0,0,0,0,83806627
4,32,96,10,2,2,1,32,1,78947583
4,32,96,10,2,2,1,48,1,77343937
4,32,96,10,4,1,4,48,3,72341960
4,32,96,10,4,2,1,32,2,73530468
4,32,96,10,6,1,2,16,1,78361626
4,32,96,20,2,1,1,16,2,72242680
4,32,96,20,2,2,1,32,3,72476932
4,32,96,20,4,1,1,48,1,69917388
4,32,96,20,6,1,1,48,1,70059731
4,32,96,30,6,1,2,32,3,74225457
4,32,96,40,2,1,1,48,1,74658819
4,32,96,40,4,2,1,32,2,74296859
4,32,96,40,4,2,1,16,3,71725421
4,32,96,40,4,2,4,48,2,71709595
4,32,96,50,2,1,4,32,1,73122806
4,32,96,50,2,2,1,48,1,74608722
4,32,96,50,2,2,2,16,3,78080301
4,32,96,50,2,2,4,32,1,73113459
4,32,96,50,6,1,1,32,3,75472583
4,32,96,60,2,1,1,48,3,76493182
4,32,96,60,2,2,1,48,2,73652076
4,32,96,60,2,2,4,32,1,73196016
4,32,96,60,2,2,4,48,3,75654800
4,32,96,60,4,1,4,16,3,76745783
4,32,96,60,6,2,2,16,1,74028773
4,32,96,60,6,2,2,32,2,72625780
4,32,96,60,6,2,4,16,3,76761080
4,64,128,0,0,0,0,0,0,82491218
4,64,128,10,2,1,2,32,1,76021625
4,64,128,10,2,2,2,48,3,73932273
4,64,128,10,2,2,4,48,2,73131390
4,64,128,10,2,2,4,32,3,75225662
4,64,128,10,4,1,1,48,1,71158755
4,64,128,10,6,1,1,32,3,74002104
4,64,128,20,2,2,4,48,2,72273121
4,64,128,20,4,1,4,16,1,72262264
4,64,128,20,6,1,1,16,2,72225074
4,64,128,20,6,2,1,32,2,72195238
4,64,128,30,2,1,2,32,1,73829576
4,64,128,30,2,1,2,32,3,70919875
4,64,128,30,2,1,2,48,3,70544127
4,64,128,30,4,1,2,48,1,71500780
4,64,128,30,4,2,2,32,1,73344174
4,64,128,30,6,1,2,16,3,70753304
4,64,128,30,6,2,4,48,3,71482827
4,64,128,40,2,1,1,48,1,73035189
4,64,128,40,4,1,1,48,1,72886263
4,64,128,40,4,2,2,48,3,73152206
4,64,128,40,6,1,1,32,2,73731510
4,64,128,40,6,2,4,16,2,71978344
4,64,128,50,2,1,1,48,1,72653745
4,64,128,50,2,2,1,16,2,74711323
4,64,128,50,2,2,2,48,1,71083663
4,64,128,50,4,1,2,48,3,75842141
4,64,128,50,4,2,1,48,2,73500306
4,64,128,60,2,2,1,32,3,76175961
4,64,128,60,6,1,1,16,3,76423485
4,64,128,60,6,2,1,32,3,75776170
4,64,32,0,0,0,0,0,0,82637426
4,64,32,10,4,1,1,16,1,73304544
4,64,32,10,4,1,2,32,3,72535779
4,64,32,10,4,2,1,48,1,71211832
4,64,32,10,6,2,1,48,2,73136409
4,64,32,10,6,2,2,48,1,72673326
4,64,32,10,6,2,4,32,1,75135700
4,64,32,20,2,1,1,32,1,73067024
4,64,32,20,4,1,4,16,3,70017166
4,64,32,20,4,2,2,48,2,71450870
4,64,32,20,6,1,2,32,3,69750658
4,64,32,20,6,1,4,32,1,72336702
4,64,32,20,6,2,1,48,2,72117540
4,64,32,20,6,2,4,16,1,72345801
4,64,32,30,2,1,4,32,1,73907808
4,64,32,30,2,2,1,32,1,74575799
4,64,32,30,4,2,4,16,2,72098168
4,64,32,30,6,1,1,48,2,71878817
4,64,32,30,6,2,2,48,1,71480986
4,64,32,30,6,2,4,16,3,70970143
4,64,32,30,6,2,4,48,3,71512878
4,64,32,50,2,1,1,32,2,76697041
4,64,32,50,2,2,4,32,2,73166607
4,64,32,50,4,1,1,48,1,72619172
4,64,32,50,4,2,1,48,3,76440099
4,64,32,50,4,2,2,32,1,72894130
4,64,32,50,4,2,4,32,3,76327480
4,64,32,50,6,2,1,48,1,72619172
4,64,32,60,6,1,4,16,1,75645982
4,64,32,60,6,2,2,32,1,73192104
4,64,32,60,6,2,4,16,2,73334399
4,64,96,0,0,0,0,0,0,82513095
4,64,96,10,4,2,4,32,2,71882967
4,64,96,10,6,2,4,16,2,73344871
4,64,96,20,2,2,1,16,3,70152096
4,64,96,20,4,2,1,32,1,73079797
4,64,96,20,4,2,1,48,2,71858164
4,64,96,20,4,2,1,48,3,69601272
4,64,96,20,4,2,2,48,2,71541335
4,64,96,20,4,2,4,16,3,69867354
4,64,96,20,6,1,4,48,1,70723312
4,64,96,30,2,1,1,48,3,73163236
4,64,96,30,6,2,4,32,1,72588555
4,64,96,40,2,1,4,48,1,71118864
4,64,96,40,2,2,1,16,3,73808779
4,64,96,40,4,1,1,16,2,73892959
4,64,96,50,2,1,1,16,2,74722808
4,64,96,50,2,1,4,32,1,72956859
4,64,96,50,2,2,1,16,3,76963289
4,64,96,50,2,2,4,32,3,76405365
4,64,96,50,6,2,1,48,3,76154773
4,64,96,60,2,1,2,32,2,72406336
4,64,96,60,2,1,4,16,2,72967114
4,64,96,60,6,2,1,16,2,73979153
4,64,96,60,6,2,1,48,2,72762987
4,64,96,60,6,2,2,48,2,71741308
8,128,128,0,0,0,0,0,0,78162968
8,128,128,10,2,2,4,48,1,70046948
8,128,128,10,4,1,4,16,1,71554017
8,128,128,10,4,1,4,48,2,68860344
8,128,128,10,6,2,1,48,2,70237898
8,128,128,20,4,2,2,48,2,68564969
8,128,128,20,4,2,2,32,3,67207990
8,128,128,20,4,2,4,16,1,69454613
8,128,128,20,6,1,2,16,1,69533011
8,128,128,20,6,1,4,48,3,67684272
8,128,128,20,6,2,4,48,3,67684272
8,128,128,30,2,1,4,16,2,70332876
8,128,128,30,2,2,2,48,3,71140640
8,128,128,40,2,1,2,32,2,70501779
8,128,128,40,2,1,4,48,1,71220745
8,128,128,40,4,1,2,48,1,70864315
8,128,128,40,4,1,2,32,2,70110527
8,128,128,40,4,1,4,32,3,71262842
8,128,128,40,6,2,1,48,1,71995473
8,128,128,50,4,1,4,48,3,73300158
8,128,128,50,4,2,1,32,2,72487705
8,128,128,50,6,2,2,16,3,74806768
8,128,128,60,2,1,2,32,2,69843324
8,128,128,60,4,1,2,48,2,69157465
8,128,128,60,6,1,1,48,1,71710231
8,128,128,60,6,1,4,48,1,71472581
8,128,32,0,0,0,0,0,0,78387928
8,128,32,10,2,1,4,48,1,70101825
8,128,32,10,6,1,1,32,3,70434687
8,128,32,10,6,2,2,32,3,71347009
8,128,32,10,6,2,4,32,3,69439167
8,128,32,20,6,2,1,16,2,70737275
8,128,32,20,6,2,4,16,3,67843657
8,128,32,30,2,1,1,16,3,71975837
8,128,32,30,2,2,2,16,2,70169212
8,128,32,30,6,2,4,32,2,69099401
8,128,32,40,2,1,1,16,1,73138897
8,128,32,40,4,1,4,48,3,69925263
8,128,32,40,4,2,2,32,1,71217447
8,128,32,40,6,2,2,48,3,71165054
8,128,32,50,4,2,2,32,3,74327738
8,128,32,60,2,1,2,16,1,72098892
8,128,32,60,4,1,1,32,1,72564307
8,128,32,60,6,1,2,32,2,71037137
8,128,32,60,6,2,1,32,2,70930050
8,128,96,0,0,0,0,0,0,78115209
8,128,96,10,2,1,2,16,2,70892229
8,128,96,10,2,1,2,48,3,70768532
8,128,96,10,2,2,2,16,3,71134345
8,128,96,10,4,2,2,32,1,70660823
8,128,96,20,2,1,1,32,1,69361650
8,128,96,20,2,1,4,16,3,67832814
8,128,96,20,2,2,1,16,1,70396174
8,128,96,20,2,2,2,48,2,68116806
8,128,96,20,4,2,2,48,3,67353097
8,128,96,20,4,2,4,16,2,70880606
8,128,96,30,2,1,1,16,2,71100198
8,128,96,40,2,1,1,32,2,71322126
8,128,96,40,2,1,2,32,1,71276492
8,128,96,40,2,1,4,16,1,71797358
8,128,96,40,4,1,4,48,3,69836387
8,128,96,40,4,2,4,32,2,70216617
8,128,96,50,2,2,2,16,3,74970989
8,128,96,50,4,2,2,16,3,74547032
8,128,96,50,6,2,2,48,2,70777996
8,128,96,60,4,1,1,48,1,71938568
8,128,96,60,4,1,2,32,1,71321130
8,128,96,60,4,2,1,32,2,71733363
8,128,96,60,4,2,2,32,1,71258910
8,192,128,0,0,0,0,0,0,78087048
8,192,128,10,2,1,2,16,2,72482243
8,192,128,10,6,2,1,16,2,70384408
8,192,128,10,6,2,2,16,1,71885605
8,192,128,10,6,2,2,32,1,71842795
8,192,128,10,6,2,2,48,3,69236646
8,192,128,20,2,2,1,32,2,70135957
8,192,128,20,4,2,1,16,3,71173348
8,192,128,20,4,2,4,48,2,69992034
8,192,128,20,6,1,4,16,2,70568820
8,192,128,30,2,1,4,16,1,71949575
8,192,128,30,4,2,4,32,1,71166521
8,192,128,30,6,1,2,32,2,69408597
8,192,128,30,6,1,4,16,1,72233834
8,192,128,40,2,2,2,48,1,71027081
8,192,128,40,4,1,1,48,2,70453948
8,192,128,40,4,1,2,32,3,71717743
8,192,128,40,4,2,1,16,2,71748613
8,192,128,40,6,1,1,16,1,72617947
8,192,128,40,6,1,2,16,3,72096177
8,192,128,40,6,2,2,48,2,69922487
8,192,128,50,4,2,1,16,3,74316112
8,192,128,50,4,2,2,48,3,73694692
8,192,128,50,6,1,4,16,3,74859683
8,192,128,60,2,1,2,16,3,74002495
8,192,128,60,2,2,1,48,1,71810600
8,192,128,60,4,1,1,48,3,73158423
8,192,128,60,4,1,4,16,3,73416913
8,192,128,60,6,1,2,16,2,71568445
8,192,32,0,0,0,0,0,0,78387928
8,192,32,10,2,1,1,48,2,70935863
8,192,32,10,2,1,2,32,1,73105372
8,192,32,10,2,1,2,48,3,68884652
8,192,32,10,2,2,4,48,3,70757047
8,192,32,10,6,2,2,48,2,69008009
8,192,32,20,2,1,1,16,2,70927670
8,192,32,20,2,1,2,16,3,68726040
8,192,32,20,4,2,4,48,1,67220818
8,192,32,20,6,1,2,32,3,68373169
8,192,32,20,6,2,2,48,1,67418742
8,192,32,30,4,1,1,48,2,70366064
8,192,32,30,6,1,4,48,1,70820331
8,192,32,40,2,1,1,32,1,72388509
8,192,32,40,2,1,1,16,3,71519112
8,192,32,40,2,2,1,16,1,73138897
8,192,32,40,2,2,4,16,2,71402731
8,192,32,40,4,2,1,48,1,71875262
8,192,32,50,2,1,1,48,1,71938358
8,192,32,50,2,2,4,16,3,74879740
8,192,32,50,6,2,2,48,2,70877558
8,192,32,60,2,1,1,32,2,72168117
8,192,32,60,2,2,2,32,3,73183495
8,192,32,60,4,2,4,48,1,71371816
8,192,32,60,6,1,1,32,1,72076146
8,192,32,60,6,1,1,32,3,73733482
8,192,96,0,0,0,0,0,0,78115209
8,192,96,10,2,1,2,48,2,70684375
8,192,96,10,4,1,1,16,2,72229319
8,192,96,10,4,1,4,16,1,71716336
8,192,96,10,6,1,1,16,1,70381294
8,192,96,10,6,1,1,16,2,72229316
8,192,96,10,6,1,1,16,3,72058828
8,192,96,10,6,2,4,16,3,69650236
8,192,96,20,2,2,2,48,3,67525281
8,192,96,20,4,1,2,48,1,68439121
8,192,96,20,4,1,4,32,3,67490526
8,192,96,30,2,1,1,48,2,70602168
8,192,96,30,4,1,2,32,2,69545177
8,192,96,30,4,1,4,16,1,71715827
8,192,96,30,4,1,4,32,3,71879132
8,192,96,30,4,2,2,16,2,69852985
8,192,96,30,6,1,1,48,2,69909949
8,192,96,30,6,1,2,48,3,70241881
8,192,96,40,4,1,2,16,2,71065543
8,192,96,40,4,1,2,48,2,70031344
8,192,96,40,4,1,2,16,3,72198961
8,192,96,40,6,1,1,32,2,70912709
8,192,96,40,6,1,4,32,1,71114376
8,192,96,50,4,1,1,32,3,74241777
8,192,96,50,4,2,1,32,3,74041819
8,192,96,50,4,2,4,48,2,71853178
8,192,96,50,4,2,4,16,3,74714006
8,192,96,50,6,1,4,16,1,71895367
8,192,96,50,6,1,4,16,2,72851558
8,192,96,60,2,1,2,32,2,69817331
8,192,96,60,2,1,4,32,1,71414273
8,192,96,60,2,2,2,16,2,71876404
8,192,96,60,4,2,4,48,1,71387695
8,192,96,60,6,1,1,48,2,70276011
8,192,96,60,6,2,1,32,1,71965035
8,32,128,0,0,0,0,0,0,80997727
8,32,128,10,2,2,4,32,1,72652673
8,32,128,10,2,2,4,16,3,75007589
8,32,128,10,4,2,2,16,2,70064436
8,32,128,10,4,2,2,48,3,71588480
8,32,128,10,4,2,4,48,3,68745490
8,32,128,10,6,1,2,32,3,69191350
8,32,128,10,6,2,1,32,2,70752480
8,32,128,10,6,2,2,48,3,71627111
8,32,128,10,6,2,4,32,2,71148180
8,32,128,20,2,1,1,48,1,71326294
8,32,128,40,2,1,4,32,3,73267682
8,32,128,40,2,2,1,16,3,73363983
8,32,128,40,4,1,1,16,1,73375105
8,32,128,40,4,1,4,32,1,70812449
8,32,128,40,4,2,2,48,2,70545277
8,32,128,40,4,2,4,48,1,70317381
8,32,128,40,6,1,2,48,2,71016478
8,32,128,40,6,1,4,16,2,72130526
8,32,128,40,6,2,1,16,2,73301184
8,32,128,40,6,2,2,16,3,73504677
8,32,128,40,6,2,4,48,3,71888189
8,32,128,50,2,1,4,48,3,75553759
8,32,128,50,2,2,4,16,3,76535709
8,32,128,50,4,2,1,32,3,75791264
8,32,128,50,6,1,1,48,2,72897923
8,32,128,50,6,1,1,32,3,75550911
8,32,128,50,6,1,4,16,2,75860336
8,32,128,50,6,2,2,16,3,76818206
8,32,128,60,2,2,1,48,1,72164292
8,32,128,60,2,2,1,48,2,72027342
8,32,128,60,2,2,2,16,3,75536420
8,32,128,60,6,1,1,48,2,71887838
8,32,32,0,0,0,0,0,0,80987111
8,32,32,10,2,1,2,16,1,75607715
8,32,32,10,2,1,2,32,2,71084106
8,32,32,10,2,1,4,48,2,70396277
8,32,32,10,2,1,4,16,3,71251232
8,32,32,10,2,1,4,48,3,72725242
8,32,32,10,4,1,1,48,1,72339311
8,32,32,10,4,1,4,32,3,71560289
8,32,32,20,2,2,1,32,2,72170125
8,32,32,20,4,2,1,16,3,70100961
8,32,32,20,4,2,2,32,3,70162389
8,32,32,20,6,1,1,32,2,69893865
8,32,32,30,2,1,1,48,3,72904548
8,32,32,30,2,1,4,32,2,70819060
8,32,32,30,2,2,4,48,1,70197664
8,32,32,30,4,1,1,48,3,72705910
8,32,32,30,6,2,1,32,2,72146747
8,32,32,40,6,1,4,32,3,72901706
8,32,32,40,6,2,1,48,1,72120110
8,32,32,40,6,2,1,16,2,73341145
8,32,32,50,2,2,2,32,3,76098532
8,32,32,50,4,1,4,48,2,71934460
8,32,32,50,4,2,2,16,2,75857940
8,32,32,60,2,1,4,48,1,70588492
8,32,32,60,4,2,2,48,1,70193194
8,32,32,60,4,2,4,48,2,70682493
8,32,32,60,4,2,4,48,3,74077138
8,32,32,60,6,1,1,16,1,73362627
8,32,96,0,0,0,0,0,0,81038877
8,32,96,10,2,1,2,48,2,70402730
8,32,96,10,2,1,4,16,3,74866891
8,32,96,10,2,2,1,32,2,74448842
8,32,96,10,6,2,2,16,3,73429963
8,32,96,10,6,2,4,32,1,72111407
8,32,96,20,2,1,1,48,1,71345360
8,32,96,20,2,2,2,32,2,70817403
8,32,96,20,4,1,2,16,3,71083595
8,32,96,20,4,1,4,48,2,70203895
8,32,96,20,6,1,2,48,1,71023909
8,32,96,30,2,1,2,32,2,70695971
8,32,96,30,2,2,2,32,2,70695971
8,32,96,30,4,1,4,16,3,69782413
8,32,96,30,6,1,2,32,3,71804137
8,32,96,30,6,2,1,48,3,72726165
8,32,96,30,6,2,2,32,2,70408495
8,32,96,40,2,1,4,48,3,72419305
8,32,96,40,4,1,2,32,1,70929008
8,32,96,40,6,2,2,32,1,71275206
8,32,96,50,4,1,1,32,2,73779969
8,32,96,50,4,2,1,32,1,72738700
8,32,96,60,6,1,1,32,1,72442305
8,32,96,60,6,2,1,16,1,73429744
8,64,128,0,0,0,0,0,0,78087052
8,64,128,10,2,1,1,16,3,73343106
8,64,128,10,2,1,2,48,1,70754661
8,64,128,10,2,1,2,16,3,72564384
8,64,128,10,2,1,4,48,2,70171702
8,64,128,10,4,2,1,32,2,71091560
8,64,128,10,4,2,1,32,3,70147415
8,64,128,10,6,2,1,16,2,72020001
8,64,128,10,6,2,1,16,3,72014525
8,64,128,10,6,2,2,48,1,69557074
8,64,128,20,2,1,4,48,1,68875104
8,64,128,20,4,1,1,48,1,68820214
8,64,128,20,4,2,2,32,1,68605025
8,64,128,20,4,2,2,16,3,67708335
8,64,128,20,6,1,1,32,1,70232779
8,64,128,20,6,1,2,32,1,68605025
8,64,128,30,2,2,1,48,1,72196232
8,64,128,30,2,2,4,48,2,69142761
8,64,128,30,4,2,2,32,2,69331661
8,64,128,30,4,2,4,16,3,71706162
8,64,128,30,6,2,2,16,2,69796926
8,64,128,40,2,2,1,16,3,71707149
8,64,128,40,2,2,4,48,1,71140845
8,64,128,40,4,2,2,32,2,70314107
8,64,128,40,4,2,4,32,3,71389493
8,64,128,50,2,2,1,48,2,72431896
8,64,128,50,4,1,1,16,3,74432209
8,64,128,50,4,1,2,32,3,74210928
8,64,128,50,6,2,2,48,1,71062039
8,64,128,50,6,2,2,16,2,72725877
8,64,128,50,6,2,4,16,1,71712770
8,64,128,60,2,1,2,16,3,73964408
8,64,128,60,2,2,4,32,1,71250393
8,64,128,60,4,1,1,32,2,70674157
8,64,128,60,4,1,2,32,2,69765818
8,64,128,60,4,1,4,32,2,69752551
8,64,128,60,6,2,1,16,3,74161539
8,64,32,0,0,0,0,0,0,78340477
8,64,32,10,4,2,2,16,1,72060772
8,64,32,10,6,1,2,48,2,68820237
8,64,32,10,6,2,4,48,2,69161186
8,64,32,20,2,1,2,32,2,70472166
8,64,32,20,2,2,1,48,3,70838103
8,64,32,20,4,1,1,32,1,70144262
8,64,32,20,4,2,2,32,2,70259233
8,64,32,20,4,2,4,48,1,67477470
8,64,32,20,6,1,1,48,3,70472496
8,64,32,30,6,1,4,16,1,71784518
8,64,32,30,6,2,1,32,3,71806661
8,64,32,30,6,2,4,16,1,72118934
8,64,32,40,2,1,1,32,1,72403732
8,64,32,40,2,1,1,48,1,72123320
8,64,32,40,2,1,1,32,3,71006008
8,64,32,40,2,2,1,32,3,71649752
8,64,32,40,2,2,2,16,2,71418170
8,64,32,40,2,2,4,48,3,71339004
8,64,32,40,4,1,2,32,2,70463517
8,64,32,50,4,2,2,16,3,75139742
8,64,32,50,4,2,4,16,2,72935812
8,64,32,50,6,1,1,16,2,73475075
8,64,32,50,6,2,4,48,2,70817471
8,64,32,50,6,2,4,32,3,74120977
8,64,32,60,2,1,4,16,3,73958346
8,64,32,60,2,1,4,32,3,73527387
8,64,32,60,4,1,1,48,1,72047896
8,64,32,60,4,1,1,48,3,73108279
8,64,32,60,4,2,2,32,1,71116250
8,64,32,60,6,1,2,32,1,71408536
8,64,32,60,6,1,2,16,2,71682542
8,64,32,60,6,2,2,16,1,72248450
8,64,96,0,0,0,0,0,0,78145490
8,64,96,20,2,1,1,32,3,70807467
8,64,96,20,4,1,4,16,2,70888985
8,64,96,20,6,1,2,32,3,67970626
8,64,96,20,6,1,4,48,3,67515713
8,64,96,30,4,2,2,16,1,72088849
8,64,96,30,6,2,2,32,3,71321113
8,64,96,30,6,2,4,16,3,71785444
8,64,96,30,6,2,4,48,3,71304028
8,64,96,40,2,1,2,48,1,70948712
8,64,96,40,2,2,4,32,3,71691068
8,64,96,40,4,1,1,32,1,71971647
8,64,96,40,4,1,1,16,3,71539891
8,64,96,40,4,1,2,32,3,71732248
8,64,96,40,4,2,2,32,3,71732248
8,64,96,40,6,2,4,32,3,71466678
8,64,96,50,2,1,2,48,1,71240222
8,64,96,50,2,1,2,32,2,72396457
8,64,96,50,2,1,2,48,3,73570342
8,64,96,50,6,1,2,16,2,72633503
8,64,96,50,6,1,4,16,2,72582481
8,64,96,50,6,2,4,32,3,73875667
8,64,96,60,2,1,1,16,3,74120942
8,64,96,60,2,2,1,48,3,73455400
8,64,96,60,4,1,4,32,1,71344454
8,64,96,60,6,2,1,32,2,71751715
8,64,96,60,6,2,1,16,3,74161626
